gameId|name|releaseDate|userRating|criticRating|description|imageLink|lastUpdate
3141|E'Strong Bad''s Cool Game for Attractive People Episode 3: Baddest of the Bands'|E'2008-10-27'|7.4|79|E'Baddest of the Bands is something you would have expected in a strong bad game, however it somewhat exceeds it. This game, although played out, and inferior to the previous game, is still something worth buying remains a worthy sequel.'|E'https://static.metacritic.com/images/products/games/4/5efa8e1d20c379fe814ac24e3e0c5078-98.jpg'|E'2020-11-29 22:10:41'
3142|E'Metroid: Other M'|E'2010-08-31'|6.7|79|E'The game looks at the classic franchise from a new perspective: While much of the game is reminiscent of 2-D side-scrollers, players can switch the perspective into 3-D at any time as they explore the twisting passages of a derelict space station and delve deep into a cinematic, never-before-told story of bounty hunter Samus Aran''s past. This new approach uses a new control scheme in which players use the Wii Remote  controller held sideways to battle enemies and navigate the expansive, gorgeous environments in classic Metroid  fashion, then aim at the screen with the Wii Remote pointer to blast foes in first-person and hunt the world for clues and hidden passages. [Nintendo]'|E'https://static.metacritic.com/images/products/games/0/563373f3bcf892b18174eeaab5fec900-98.jpg'|E'2020-11-29 22:10:41'
3143|E'NHL 2K10'|E'2009-09-15'|6.8|79|E'New Control Scheme - Choose between fun, easy-to-use Wii Remote and Nunchuk controls and Sideways Wii Remote support, or plug in a Wii Classic Controller for three ways to play. Full Online Modes - For the first time, enjoy full online support for Wii, including multiplayer and multi-console match-ups, downloadable rosters, online leagues, tournaments, leaderboards and Team Up mode featuring persistent created teams and regular Pick-Up Games. WiiMotion Plus and WiiSpeak Support - Enjoy online voice chat capabilities via WiiSpeak and precise one-to-one control with WiiMotion Plus. [2K Sports]'|E'https://static.metacritic.com/images/products/games/0/43a806de96336680ced1c6710e6ecf78-98.jpg'|E'2020-11-29 22:10:41'
3144|E'Bit.Trip Void'|E'2009-11-23'|7.9|79|E'[WiiWare]  Bit.Trip Void continues CommanderVideo''s epic journey with: Up to 4 Player Local Co-op, Mid-Level Checkpoints, Epic Boss Battles, Nunchuk & Classic Controller Support, A Rockin'' Chipmusic-Inspired Soundtrack, Special Chipmusic Guest Star Nullsleep, Synesthetic Music/Art/Gameplay Interaction, Hyper-realistic Retro Cutscenes. [Aksys Games]'|E'https://static.metacritic.com/images/products/games/0/5c57d1a3e60dc4847c9d812c9e6e7c6b-98.jpg'|E'2020-11-29 22:10:41'
3145|E'You, Me, and the Cubes'|E'2009-09-21'|7.0|79|E'[WiiWare]  Experience a unique combination of strategy and skill as you maintain a level playing field in the physics-based action puzzler You, Me, and the Cubes. The action centers around Fallos, mysterious creatures that resemble humans and have an ability to balance on a playing field of 3-D cubes. First, create a pair of Fallos inside your Wii Remote controller by shaking it up and down. Next, determine suitable places for the Fallos to land, then fling them to the selected cube with a swinging motion. After that, the Fallos are on their own. If your placement is sound, the Fallos will remain stable and you''ll clear the stage after tossing a required number onto the cubes. But if the weight or locations of Fallos causes the cubes to tilt and sway too much, the Fallos will lose their balance and fall off. Adding to the challenge, you''ll find that some cubes have different properties, making tosses tricky and further threatening the stability of the Fallos. Guide Fallos through dozens of single-player stages or invite family and friends to join you in two-player cooperative mode. [Nintendo]'|E'https://static.metacritic.com/images/products/games/6/9fc207edbe19bc742d4666e65a447248-98.jpg'|E'2020-11-29 22:10:41'
3146|E'Tales of Monkey Island Chapter 1: Launch of the Screaming Narwhal'|E'2009-07-27'|8.5|79|E'While explosively stripping the evil pirate LeChuck of his demonic mojo, Guybrush Threepwood inadvertently infects the entire Caribbean with the arch-fiend''s expelled voodoo, which threatens to transform buccaneers into unruly pirate monsters. Pursued by a notorious cut-throat Pirate Hunter and a creepy French Physician who believes that Guybrush''s eerily-infected hand holds the secret of eternal life, Threepwood sails the seven seas in search of La Esponja Grande, a legendary sea sponge with unparalleled voodoo exfoliating abilities. But little does Guybrush know, his quest is part of a larger, more sinister plot, and good and evil are not always as they seem. [Telltale Games]'|E'https://static.metacritic.com/images/products/games/2/4b0867b1782ecba351237585ee3c44a3-98.jpg'|E'2020-11-29 22:10:41'
3147|E'Rubik''s Puzzle Galaxy: RUSH'|E'2009-12-14'|0.0|79|E'[WiiWare]  Rubik''s Puzzle Galaxy: RUSH is a 3-D puzzle game with more than 70 challenging levels. Players need to guide Cubes to color-coded exit points. Using the Wii Remote controller''s intuitive controls, players herd the colored cubes along by using Conveyer Belts, Warps, Stop Signs, Directional Signs and Splits. RUSH also includes the original Rubik''s Cube as a bonus. Players can attempt to solve one of the four different-sized Cubes alone, compete against a second player or learn how to solve the classic Rubik''s Cube. [Nintendo]'|E'https://static.metacritic.com/images/products/games/0/8f8b56515ae71f3db639116e9c1409a1-98.jpg'|E'2020-11-29 22:10:41'
3148|E'Mini Ninjas'|E'2009-09-08'|8.3|79|E'Prepare yourself for a Ninja adventure like you have never seen before! Join Hiro, the smallest hero on the biggest adventure, as he embarks on an epic and electrifying quest to restore harmony to a world on the brink of chaos. Use your skills and mighty Ninja training to battle a magical army of evil Samurai. Harness the power of your Kuji magic and utilise the special skills of your Mini Ninja friends as you travel through a perilous world to reach the final confrontation with the Evil Samurai Warlord in his Fortress of Doom.'|E'https://static.metacritic.com/images/products/games/1/73840587565dd0c17fad113ba86208de-98.jpg'|E'2020-11-29 22:10:41'
3149|E'Tales of Monkey Island Chapter 2: The Siege of Spinner Cay'|E'2009-08-31'|7.7|79|E'[WiiWare]  Guybrush''s adventures continue on the high seas as pox-plagued pirates lay siege to the innocent Mer-People. In between defending the Mer-People and dodging the persistent pirate hunter hot on his trail, Guybrush manages to catch up to his beloved wife and despised arch-nemesis -- but their reunion is short-lived. Now Guybrush must focus on eradicating the Pox of LeChuck before more harm can be done. And as the Mighty Pirate draws closer to a cure, the waters will only grow murkier in this thrilling chapter of the epic saga. [Nintendo]'|E'https://static.metacritic.com/images/products/games/6/8efe5125d51258083a70d1a9b03c5018-98.jpg'|E'2020-11-29 22:10:41'
3150|E'de Blob 2'|E'2011-02-22'|8.0|79|E'This game is absolutely fantastic.The graphics are amazing the music is fantastic the vibe is gives off is happy and exuberant. The only fault I could find with the game is it''s repetition otherwise hooray for a good third party wii title. (Now I know the person from game spot says it''s too hard but that''s absolutely ridiculous in my opinion.)'|E'https://static.metacritic.com/images/products/games/8/68c9d723f4c96a53b6f85675c46f9560-98.jpg'|E'2020-11-29 22:10:41'
3151|E'MLB Power Pros 2008'|E'2008-07-29'|8.8|79|E'With over ten different exciting game modes including the traditional Practice, Exhibition, League and Home Run Challenge modes, MLB Power Pros 2008 brings fans closer to the action than ever before. Gamers also get the opportunity to act as general manager and control the destiny of their own franchise in Season mode, or engage in entertaining role-playing story modes such as Success and MLB Life modes. As general manager, gamers can trade, sign free agents, coordinate practice schedules, purchase new equipment, call up and send down players from the Minor Leagues, along with other management options to bring in fans, win playoff games and eventually, earn the title of World Series champion. In Success mode, fans can participate in a story-based career of rising players in the Double-A Minor League system trying to improve their baseball skills and make an impression on baseball scouts while also having to balance various situations in their personal lives. Through a variety of amusing training and game challenges, players who complete Success mode can take their created player files into MLB Life as well, or also play as either an existing Major League Baseball player in Dream Mode, or start as a rookie in Major League Career mode. As a new feature in MLB Power Pros 2008, MLB Life is another story-based mode that allows fans the possibility to simulate the exciting life and experience of being a Major League Baseball player over the course of a 20-year career. While continuing to play in games through the regular baseball season, players also participate in a number of realistic situations such as signing contracts, purchasing houses and cars, making charitable donations, building up relationships with friends and teammates, picking up hobbies and much more. [2K Sports]'|E'https://static.metacritic.com/images/products/games/8/a159954c50acc05d49ad351b8e4e6b94-98.jpg'|E'2020-11-29 22:10:41'
3152|E'Band Hero'|E'2009-11-03'|6.4|79|E'Family and friends come together to ascend the virtual stage and rock their way to superstardom with Band Hero, which features the hottest chart-topping hits from everyone''s favorite acts including No Doubt, Lily Allen, The All-American Rejects, Snow Patrol and The Jackson 5. Headlined by some of the biggest names in music as in-game artists and playable characters, Band Hero is the ultimate party game where players of all ages can create the band they have always dreamed of by using any combination of guitar or drum controllers and vocals, providing rockers and performers of all ages the chance to experience and interact with their favorite music. [Activision]'|E'https://static.metacritic.com/images/products/games/9/3313162d4f702ff9313e8dbd92c8140c-98.jpg'|E'2020-11-29 22:10:41'
3153|E'Rune Factory Frontier'|E'2009-03-17'|8.5|79|E'From the creators of Harvest Moon and Rune Factory for the DS comes the first installment of Rune Factory for a home console. Developed exclusively for Wii, Rune Factory: Frontier takes full advantage of the Wii''s unique controls to fully immerse players in the Rune Factory universe. Rune Factory: Frontier incorporates an open-ended structure that allows players to choose the type of game they wish to experience. Whether it''s growing crops, expanding the town, fighting (or befriending) monsters or even falling in love, the experience is unique to each player. [XSEED]'|E'https://static.metacritic.com/images/products/games/0/5d3efbaf0a5c32e0ae273e0941f637af-98.jpg'|E'2020-11-29 22:10:41'
3154|E'Mario Strikers Charged'|E'2007-07-30'|8.2|79|E'(Also known as "Mario Strikers Charged Football")  Take to the pitch as Mario Strikers Charged arrives with a new roster of features. The follow-up to "Super Mario Strikers" delivers bigger shots, massive hits and the chance to play gamers around the world. Mario Strikers Charged is high-impact, all the time. More captains, more playing fields, more sidekicks: It''s crush or be crushed in this wild kickfest. Goal Control: Use the skill the Wii Remote and Nunchuk controllers provide to win the ball, score unstoppable goals and take control of the goal keeper to perform spectacular saves. Score Big with Mega Strikes: Each captain has his or her own set of skills and super abilities, as well as the ability to perform special shots called Mega Strikes, where the iron ball splits into five balls and flies at the goal. The defending player must use the Wii Remote controller to shoot these balls out of the air to stop a goal. [Nintendo]'|E'https://static.metacritic.com/images/products/games/6/956c15e3f95d9c5a1f94229ab147d00d-98.jpg'|E'2020-11-29 22:10:41'
3155|E'The House of the Dead: Overkill'|E'2009-02-10'|8.6|78|E'The House of the Dead: Overkill charges you with mowing down waves of infected, blood-thirsty zombies in a last-ditch effort to survive Bayou City and uncover the horrific truth behind the origins of The House of the Dead. A pulp-style take on the classic SEGA light-gun shoot ''em up franchise. Back when the famous Agent G was still fresh out of the academy, he teamed up with hard-boiled bad-ass Agent Washington to investigate stories of mysterious disappearances in small-town Louisiana. Little did they know what blood-soaked mutant horror would await them in the streets and swamps of Bayou City. Pulp Funk Horror - Zombie cool, one of the most popular shooter classics injected with a whole new retro b-movie look. An utterly in-your-face zombie-dismembering blast. Non-stop light-gun style action on Wii, blow apart zombies for high-score thrills. Co-op action on Wii. Bring a friend and play the game as intended in your own buddy action movie as two of the meanest mofos in video gaming. Relentless, gore-drenched, over-the-top action - Only the coolest, most cold-hearted agents going to keep his head against the zombie flood. Use "Slow-Mofo Time" to make the perfect head-popping shot and "Evil Eye" to spot moments of opportunity thatll send the whole environment up in flames. Wiimote reactions. Get knee-deep in the dead with motion-sensitive Wii-controls. Shuck a shotgun and when the zombies get too close, pistol whip jaws off or cave some heads in with the stock of your pump-action - all in stomach-churning close-up. [Sega]'|E'https://static.metacritic.com/images/products/games/3/ed59436fa0a78ccd7b19f32c40cfcb49-98.jpg'|E'2020-11-29 22:10:41'
3156|E'Castlevania: The Adventure ReBirth'|E'2009-12-28'|8.7|78|E'[WiiWare]  Another 100 years have passed since the death of Count Dracula, but his curse has emerged once again within the realms of Transylvania. Play the role of the ultimate gothic hero from the long lineage of vampire hunters, the Belmont clan, and rid the universe of Dracula''s legion of darkness and doom. Based on the classic 1989 original Castlevania: The Adventure, this WiiWare version will allow players of a new generation - and older fans - to experience one of the most popular games within the storied Castlevania timeline from a new perspective. [Nintendo]'|E'https://static.metacritic.com/images/products/games/2/5314677fbd3c4856c0e7986bf2382e6a-98.jpg'|E'2020-11-29 22:10:41'
3157|E'Rabbids Go Home'|E'2009-11-01'|8.4|78|E'The Rabbids first comedy-adventure takes them to the moon or bust. Those crazy Rabbids have an infallible plan: collect all the human stuff they can find, heap it onto a giant pile and literally climb home to the moon. But not so fast.  The Humans revolt, unleashing the Verminators whose only objective is to exterminate the Rabbids. Rabbids Go Home game features include: The Rabbids First Comedy-Adventure: Control two Raving Rabbids and their shopping cart and cause mayhem in a world full of uptight Humans with shopping on the brain. Collect varying sizes of human stuff to build the Rabbids sky-high pile of junk in their quest to reach the moon. Make a huge mess and provoke hilarious situations in over 15 striking game environments: Scour through supermarkets, race across rooftops, jet past airports and boost through the Bayou, visiting the game''s unique take on everyday places. Play over 40 missions: Race, chase, boost and generally run amok while scaring the Humans right down to their undies - literally! Ridicule reams of relentless enemies and their nasty pooches in an increasingly paranoid world of Rabbid-haters. Unique Art Direction: Encounter a cast of colorful, oddball characters and explore a remarkable parody of the modern world as if you were living inside an interactive cartoon! Variety of Gameplay: Soup up your shopping cart with a Jet Ski, an airplane reactor, or a hospital Bubble Bed to wreak endless havoc everywhere you turn. Learn to pilot your cart while boosting, jumping, gliding, floating and flying. [Ubisoft]'|E'https://static.metacritic.com/images/products/games/4/11f6b7fac584ad30231aa14c9593a027-98.jpg'|E'2020-11-29 22:10:41'
3158|E'Disney Guilty Party'|E'2010-08-26'|8.0|78|E'Disney Guilty Party is a fun and hilarious mystery party game, exclusively for Wii. Friends and family play as the savvy sleuths of the world-famous Dickens Detective Agency to investigate a series of crimes and identify the guilty party.'|E'https://static.metacritic.com/images/products/games/0/fe904e8f50e5aa06875f05ce17a1be7e-98.jpg'|E'2020-11-29 22:10:41'
3159|E'Shaun White Snowboarding: Road Trip'|E'2008-11-16'|8.7|78|E'Developed in close collaboration with Shaun White, Olympic Gold Medalist and eight-time X Games Gold Medalist, Shaun White Snowboarding allows players to enter a world of total freedom, where they can create their own experience and choose how, where, and with whom they want to ride. Everybody loves a road trip! You and your crew travel the world to participate in a variety of the largest and craziest events to become a world-renowned athlete. Life on the road to success wouldnt be the same without the support of your friends, who will always be there to help you out and keep your head on your shoulders. Stand together with your friends  both in the game and in the living room  and you will be able to conquer the madness that fame brings. Go on a globetrotting adventure with Shaun White as your partner  Ubisoft worked in close contact with Shaun White in order to infuse the experience with the most authentic elements of his riding style, personality and sense of humor. Shaun will act as a good-natured friend and mentor to the player, hooking him up with the right friends to conquer challenges together, introduce him to new locales, or simply be around to share in a laugh. Wii Balance Board Integration  Get yourself into the game like never before by using the Wii Board to control your rider. Control your carves, jumps and grinds with the intuitiveness and fun of having a snowboard in your own living room. Engage in a seamlessly integrated multiplayer experience for two to four players, where every player is active in the game at all times. Getting your name out there by doing well as a pro snowboarder is bound to get you some recognition. As your fame grows, so too does your ability to take on bigger and bigger challenges, from new mountains to more prestigious events and competitions. Fame, however, isnt everything. Youll need to gain your friends respect by riding with style in order to gain their support; they will help you find hidden areas, share their favorite music tracks and keep you laughing. [Ubisoft]'|E'https://static.metacritic.com/images/products/games/6/a63e6ba22bf12d700b8ae11a1375af72-98.jpg'|E'2020-11-29 22:10:41'
3160|E'Blast Works: Build, Trade, Destroy'|E'2008-06-11'|7.7|78|E'Whether it''s by land, sea or air, BlastWorks: Build, Trade, Destroy challenges you to a frenetic geometric battle. As you destroy your opponents, you can absorb their parts and use them to make your own ship bigger and stronger. In addition, level and ship editors let you customize and design to your liking and then trade creations with friends. With bright, abstract graphics and fast-paced action, this "sticky" creative shooter based on the Tumiki Fighters online game will suck you in for the long haul. Become a massive ship over 15+ different missions by playing with the Wii Remote and the Nunchuk controller or the Wii Classic Controller. Design your own levels, ships, enemy ships, objects, and bosses with the in-depth Blastworks Editor. Assign Bullet Patterns, Sound FX, movement patterns, hit boxes, and more in the Ship Editor portion of the Blastworks Editor. Trade custom ships, levels and high scores with your friends via WiiConnect24. Absorb the pieces and weapons of destroyed enemies to build a larger, stronger ship that prepares you to fight more formidable Boss Ships. Supports multiplayer gameplay for 2-4 players in multiple modes. Retro geometric graphic style lends this classic shooter a unique look. Finish the game to unlock 4 complete Kenta Cho games: Tumiki Fighters, Gunroar, Torus Trooper and rRootage. [Majesco]'|E'https://static.metacritic.com/images/products/games/6/31afd8d741769e353da0c2b35315e166-98.jpg'|E'2020-11-29 22:10:41'
3161|E'New Play Control! Donkey Kong Jungle Beat'|E'2009-05-04'|8.7|78|E'Donkey Kong Jungle Beat originally debuted on the Nintendo GameCube system. This new version has been remastered with motion controls, new enemies and obstacles, and a new final boss battle. Nintendo also has added special monkeys to each stage that give tips or let players save their progress. The new controls make this well-reviewed game accessible to new players while giving those who played the original new challenges. The goal of the game is to guide Donkey Kong through beautifully rendered stages like lava caves, tempestuous oceans and even a ninja-chimp fortress. Racing through the game will get players to the goal, but the real skill comes from helping Donkey Kong perform multiple mid-air acrobatic moves as he collects bananas in each stage. The more sweet moves he does in a row, the more bonus bananas he gets at the end of the stage. To become the king of the jungle, he must team up with animal friends and defeat multiple contenders in boxing matches. [Nintendo]'|E'https://static.metacritic.com/images/products/games/6/8e04fcfbca21ce8c2837881a5ccbe05a-98.jpg'|E'2020-11-29 22:10:41'
3162|E'Fire Emblem: Radiant Dawn'|E'2007-11-05'|8.7|78|E'Three years have passed since King Ashnard of Daein invaded neighboring Crimea and, in doing so, almost doomed the world by awakening the slumbering goddess of chaos. Now, the fires of war burn bright once again, and a band of freedom fighters unites to break the foreign chains that bind their homeland. As this new war spreads, Ike and the Greil Mercenaries find themselves caught up once again in events that threaten to awaken powers that will judge the world - and find it wanting. A goddess'' judgment could threaten once again to bring ruin to all of Tellius. [Nintendo]'|E'https://static.metacritic.com/images/products/games/8/7462d58c2c7a7732bf95399e6eaaa0b9-98.jpg'|E'2020-11-29 22:10:41'
3163|E'Sonic Colors'|E'2010-11-16'|8.4|78|E'An extraordinary amusement park has been seen orbiting around the home planet of Sonic the Hedgehog, and rumors are spreading that an alien race of Wisps, who have a unique colorful energy, are being held captive there by the evil Dr. Eggman.  Soon after arriving at the amusement park, Sonic discovers he is able to use these mysterious alien forces to help the Wisps escape!'|E'https://static.metacritic.com/images/products/games/4/043f9fc83a25b253c3630076867400d0-98.jpg'|E'2020-11-29 22:10:41'
3164|E'The Magic Obelisk'|E'2009-12-28'|6.3|78|E'[WiiWare]  Join the Flight Club to take to the skies and experience a variety of aerial activities. Take off and pilot a biplane through rings along a predetermined flight path, or drift serenely in a hang glider, catching thermal currents to gain altitude. In either case, just be sure to stick the landing. Looking for more speed? Strap on the rocket belt to blast your way around an obstacle course. If that''s not enough, reach maximum velocity as you tackle a skydiving lesson at 3,800 feet. Complete specific objectives within a set time limit to score points (and maybe even a bonus chance) and obtain certification in eight different lessons. Your goals will become more challenging, and weather conditions will make controlling your vehicle more difficult as you progress. If you succeed, you will be rewarded with the opportunity to pilot an attack helicopter on a daring rescue mission. It''s time to earn your wings. [Nintendo]'|E'https://static.metacritic.com/images/products/games/1/e69bb954f7c55c91cad2f4fb1e30a991-98.jpg'|E'2020-11-29 22:10:41'
3165|E'MySims Agents'|E'2009-09-29'|8.5|78|E'In MySims Agents players take on the role of a special agent hired to foil the sinister plans of Morcubus, lord of the criminal underworld. By recruiting different MySims, each with their own special characteristics, players can build up their very own crime-busting dream team. From tracking footprints and using forensics to picking locks, hacking into computers, following leads and collecting clues, players must rely on their wits, skills and trusty gadgets to piece together the clues to solve the mystery.  Jump aboard the jet to reach an ancient temple, a spooky mansion or an icy mountaintop chalet in search of clues that lead players closer to the sinister Morcubus. Return from the adventure with cool treasures that players can use to construct and customize their headquarters and make it their own. [Electronic Arts]'|E'https://static.metacritic.com/images/products/games/0/bd64ab3b8ac2874625e49f0e307699ad-98.jpg'|E'2020-11-29 22:10:41'
3166|E'Grand Slam Tennis'|E'2009-06-08'|7.4|78|E'Specifically designed for the Wii, EA SPORTS Grand Slam Tennis puts the racket in the palm of your hand and delivers the deepest tennis experience.  Users feel like they are actually playing tennis, performing real forehands and backhands in their living rooms.  The game is one of the first to be compatible with Wii MotionPlus, which enhances the one-to-one motion with added shot depth and precise ball placement.  [EA Sports]'|E'https://static.metacritic.com/images/products/games/1/7be89aeb6f77bfd936414fe1204defd7-98.jpg'|E'2020-11-29 22:10:41'
3167|E'Wario Land: Shake It!'|E'2008-09-22'|8.5|78|E'(Also known as "Wario Land: The Shake Dimension")  Wario Land: Shake It!, a classic side-scroller, stars Wario, the smelly, bad-mannered alter ego of Mario. With the Wii Remote controller turned sideways like an old-school controller, veterans and newcomers alike can run, jump and smash their way through hectic side-scrolling stages. Players shake the Wii Remote to help Wario take down his enemies, empty bags of treasure or cause earthquakes. Best of all, there are numerous stages each offering multiple missions to keep players coming back again and again to unlock everything, collect more coins or just improve their best times. [Nintendo]'|E'https://static.metacritic.com/images/products/games/4/d24977d4f19a33e17efcb1767d5eb99a-98.jpg'|E'2020-11-29 22:10:41'
3168|E'LEGO Indiana Jones: The Original Adventures'|E'2008-06-03'|6.8|78|E'LEGO Indiana Jones: The Original Adventures takes the fun and creative construction of LEGO and combines it with the wits, daring and non-stop action from the original cinematic adventures that enthralled audiences everywhere (Indiana Jones and the Raiders of the Lost Ark, Indiana Jones and the Temple of Doom and Indiana Jones and the Last Crusade). With a unique tongue-in-cheek take on the original adventures, LEGO Indiana Jones follows Dr. Jones escapades through the jungles of South America to the mountaintops of India. Fans can build, battle and brawl their way through their favorite cinematic moments, from Indy''s entanglements with snakes to his dashing boulder run. Pop culture''s most iconic archeologist whips through all the classic moments with the help of a host of supporting characters including Marion Ravenwood and Short Round. Players can also mix and match the body parts of more than 60 playable characters to create new heroes just as they could in the LEGO Star Wars games. [LucasArts]'|E'https://static.metacritic.com/images/products/games/4/c0d64b92879ad34e9733ce540e26593c-98.jpg'|E'2020-11-29 22:10:41'
3169|E'Excitebots: Trick Racing'|E'2009-04-20'|8.7|77|E'High-speed action. Robotic insect and animal racers. Wii Wheel controls. Bowling, poker, clowns - and sandwiches! Add them all together and you get the wild, nonstop fun of Excitebots: Trick Racing. This game takes the big-air thrills and simple pick-up-and-play controls of Excite Truck and ramps up the fun with a constant barrage of funky challenges and mini-games performed at blinding speed. Players shoot goals, throw pies and even play poker in the middle of rowdy races around off-road tracks. Having your vehicles drive, walk or fly around the track quickly is one thing, but it''s more important to go around in style. Players earn stars for huge jumps, cool tricks and daring feats at high speed. Six players can race online via Nintendo Wi-Fi Connection in both Excite Race and Poker Race modes. If friends can''t join online, players can exchange ghost data via WiiConnect24 and challenge their friends to outdo their most daring tricks. [Nintendo]'|E'https://static.metacritic.com/images/products/games/1/4eb6980aa102767a3ac10c134b9c8ee0-98.jpg'|E'2020-11-29 22:10:41'
3170|E'Project Zero 2: Wii Edition'|E'2012-06-29'|8.6|77|E'Project Zero 2 was one of the PS2-Games, which I loved and I will never stop loving. It can bee seen as a classic. I was very happy, when I saw Project Zero 2 for the Wii and I bought it right in the moment, when I saw it. The graphics, gameplay and also some features are better than in the PS2-Version. They took some of the gameplay out of Fatal Frame 4: Mask of the Lunar Eclipse (The ghost-hand and the cameraview is behind the charakter from now on for example).'|E'https://static.metacritic.com/images/products/games/7/4570689e2c8702509cf36296f8601c5d-98.jpg'|E'2020-11-29 22:10:41'
3171|E'Prince of Persia: The Forgotten Sands'|E'2010-05-18'|8.2|77|E'Prince of Persia: The Forgotten Sands for Wii is a new installment in the popular Prince of Persia series and presents a new adventure within the Sands of Time universe. After leaving his fathers kingdom to prove his worth, the Prince is drawn toward a mysterious realm. He quickly discovers that he must harness his acrobatic abilities and powers over the environment to not only survive, but to save a mystic palace from unfathomable evil. By utilizing the Princes acrobatic prowess, players perform unparalleled feats from maneuvering through treacherous traps and combating massive enemies, to solving elaborate puzzles in an effort to survive. The Prince will possess supreme mastery over his environment and enemies. By manipulating his power over sand, The Prince will uncover new areas to explore that will only be accessible by wielding his new powers, skills and abilities. [Ubisoft]'|E'https://static.metacritic.com/images/products/games/7/ad8f0d68eb055affe9179ae27d015cc0-98.jpg'|E'2020-11-29 22:10:41'
3172|E'The Godfather: Blackhand Edition'|E'2007-03-20'|8.5|77|E'The Godfather Blackhand Edition gives an enhanced combat experience with motion-based Blackhand Control by integrating Nintendos innovative Wii controller. Take over the Big Apple in this fully interactive open-world games based on the classic film by Paramount Pictures and the critically-acclaimed book by Mario Puzo. The game offer brand new ways to go from Soldier to Don as you gain control of the streets of New York. Follow the path of an Enforcer or Operator; each with its own unique perks and abilities to earn. Now you can chat up specific characters to get the skinny on dirty cops, take down two additional revised compounds of rival Families, execute five new contract hits, and call in larger Corleone Hit Squads when the going gets tough. For improved, hyper-intuitive Blackhand Control in The Godfather Blackhand Edition, use gestures with the Wii Remote and Nunchuk to really beat down your opposition, or point directly at the screen using the Wii Remote for pinpoint firearm accuracy. [Electronic Arts]'|E'https://static.metacritic.com/images/products/games/1/d714bbe225273a8911f966aa62d52953-98.jpg'|E'2020-11-29 22:10:41'
3173|E'Kirby''s Return to Dream Land'|E'2011-10-24'|8.7|77|E'This game is an absolute masterpiece. Brilliant! A true homage to the SNES classics, but even better. Definitely a must buy for the Wii.'|E'https://static.metacritic.com/images/products/games/2/4c569d619a13319bb2fc60c18dc490d7-98.jpg'|E'2020-11-29 22:10:41'
3174|E'New Play Control! Pikmin'|E'2009-03-09'|8.7|77|E'Players control a Spaceman who has crash-landed on a strange world inhabited by Pikmin -- plant-like creatures who selflessly follow the spaceman''s orders. Controlling these Pikmin, it''s up to you to help the Spaceman defeat the Pikmin-munching predators, solve puzzles and ultimately find a way to escape the planet. [Nintendo]'|E'https://static.metacritic.com/images/products/games/7/dad983c280e2caa370c24bcb1e092ce1-98.jpg'|E'2020-11-29 22:10:41'
3175|E'Guitar Hero: Warriors of Rock'|E'2010-09-28'|7.4|77|E'Anyone complaining that this game is just more of the same should first look at the Call of Duty series or Madden NFL series, offering almost identical gameplay in a new $60 box each year.'|E'https://static.metacritic.com/images/products/games/8/18631d89125fffcad4751ce35ee53da3-98.jpg'|E'2020-11-29 22:10:41'
3176|E'Tomena Sanner'|E'2010-02-08'|8.3|77|E'[WiiWare]   Businessman Hitoshi Susumu is behind schedule and in quite a rush. In fact, once he starts running, he won''t stop! Dashing past samurais, T-Rexes, cowboys and all manner of wacky obstacles, Mr. Susumu must get to the goal as fast as he can for the ultimate 2-D dance party. Tomena Sanner is a high-speed side-scrolling action game with a unique timing-based control system that''s as challenging as it is fun. As they fly, jump and dance over the many zany obstacles, players need to time their moves to keep their speed up and perform awesome tricks. Using just one button on the Wii Remote controller, players of all ages and skill levels will be able to play and help Mr. Susumu get to his goal. Four players can compete to see who is the fastest at running through the bizarre and comical world of Tomena Sanner.'|E'https://static.metacritic.com/images/products/games/5/bfc0da4b819e4bf43980ee010c2e7207-98.jpg'|E'2020-11-29 22:10:41'
3177|E'Klonoa'|E'2009-05-05'|8.2|77|E'(Also known as "Klonoa: Door to Phantomile")   follows the story of Klonoa and his ring spirit friend, Hewpoe, as they set off to investigate a mysterious crash near their home in Phantomile, a world created by everyones dreams. The pair soon find themselves embarking on an exciting adventure filled with magical creatures and evil villains. With his trusty friend Hewpoe at his side and the power of the Wind Bullet in his hands, its up to Klonoa to save Phantomile! [Namco Bandai Games]'|E'https://static.metacritic.com/images/products/games/9/2365727f920339ca2b5b20c2958a216e-98.jpg'|E'2020-11-29 22:10:41'
